station_id,station_name,elevation_m,latitude,longitude,date,tmean_c,tmax_c,tmin_c,dtr_c,n_obs_day,precip_mm
khaishi,Khaishi,700,42.57,42.11,1/14/1967,2.5,4.8,0.5,4.3,1,0
khaishi,Khaishi,700,42.57,42.11,1/15/1967,2.8,3.9,1.6,2.3,1,17.5
khaishi,Khaishi,700,42.57,42.11,1/16/1967,0.9,2.9,-0.4,3.3,1,5.4
khaishi,Khaishi,700,42.57,42.11,1/17/1967,0.6,1.9,-0.5,2.4,1,12.9
khaishi,Khaishi,700,42.57,42.11,1/18/1967,1,1.5,0,1.5,1,12.6
khaishi,Khaishi,700,42.57,42.11,1/19/1967,0.2,3.3,-2,5.3,1,1.6
khaishi,Khaishi,700,42.57,42.11,1/20/1967,-0.5,0.7,-2.4,3.1,1,0
khaishi,Khaishi,700,42.57,42.11,1/21/1967,-2.2,0.9,-6,6.9,1,0.4
khaishi,Khaishi,700,42.57,42.11,1/22/1967,-0.7,2.8,-2.8,5.6,1,0.5
khaishi,Khaishi,700,42.57,42.11,1/23/1967,-1.7,0.4,-4.2,4.6,1,0
khaishi,Khaishi,700,42.57,42.11,1/24/1967,1.8,3.4,-5.5,8.9,1,0
khaishi,Khaishi,700,42.57,42.11,1/25/1967,0.1,3.9,-3.6,7.5,1,10.7
khaishi,Khaishi,700,42.57,42.11,1/26/1967,-2.7,0.4,-7,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,1/27/1967,0.4,4,-3,7,1,0
khaishi,Khaishi,700,42.57,42.11,1/28/1967,1.5,3.4,-0.3,3.7,1,5.4
khaishi,Khaishi,700,42.57,42.11,1/29/1967,0.9,2.4,-0.4,2.8,1,10
khaishi,Khaishi,700,42.57,42.11,1/30/1967,0.4,2.4,-1.3,3.7,1,1.7
khaishi,Khaishi,700,42.57,42.11,1/31/1967,-1.6,0.4,-6,6.4,1,10.8
khaishi,Khaishi,700,42.57,42.11,2/1/1967,-7.1,-5,-9.7,4.7,1,0
khaishi,Khaishi,700,42.57,42.11,2/2/1967,-11,-3.9,-15.3,11.4,1,0
khaishi,Khaishi,700,42.57,42.11,2/3/1967,-10.5,-4.2,-14.8,10.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/4/1967,-7.8,0.6,-11,11.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/5/1967,-5.8,0.3,-9.7,10,1,0
khaishi,Khaishi,700,42.57,42.11,2/6/1967,-2.1,2.7,-5.5,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,2/7/1967,-0.7,3.1,-2.9,6,1,0
khaishi,Khaishi,700,42.57,42.11,2/8/1967,-0.9,5,-3.8,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/9/1967,-2.6,4.1,-6.8,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,2/10/1967,-0.2,6,-4.4,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,2/11/1967,3.1,8.5,0.2,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,2/12/1967,1.9,5.1,0,5.1,1,0
khaishi,Khaishi,700,42.57,42.11,2/13/1967,2.3,4.9,0.8,4.1,1,0
khaishi,Khaishi,700,42.57,42.11,2/14/1967,0.6,6.2,-2.8,9,1,0
khaishi,Khaishi,700,42.57,42.11,2/15/1967,0,3.6,-2,5.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/16/1967,-0.5,1.7,-1.7,3.4,1,1.3
khaishi,Khaishi,700,42.57,42.11,2/17/1967,-1.2,2.1,-3.2,5.3,1,0
khaishi,Khaishi,700,42.57,42.11,2/18/1967,-2.6,4.9,-8.2,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,2/19/1967,-1.8,7.1,-7.1,14.2,1,0
khaishi,Khaishi,700,42.57,42.11,2/20/1967,-0.7,9.4,-6.2,15.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/21/1967,0.3,9.4,-5.4,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,2/22/1967,1.3,4.8,-1.3,6.1,1,0.6
khaishi,Khaishi,700,42.57,42.11,2/23/1967,2.4,8.4,-1.2,9.6,1,0
khaishi,Khaishi,700,42.57,42.11,2/24/1967,2.2,4.9,-0.2,5.1,1,0.4
khaishi,Khaishi,700,42.57,42.11,2/25/1967,1.5,7.5,-2.7,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,2/26/1967,1,5.7,-3.8,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,2/27/1967,3,10,-0.3,10.3,1,1.2
khaishi,Khaishi,700,42.57,42.11,2/28/1967,2.5,11.9,-3.2,15.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/1/1967,4.3,14.8,-1.4,16.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/2/1967,2.2,6.8,0.2,6.6,1,11.2
khaishi,Khaishi,700,42.57,42.11,3/3/1967,1,3.1,0.2,2.9,1,18
khaishi,Khaishi,700,42.57,42.11,3/4/1967,1.3,3.5,0.3,3.2,1,14.6
khaishi,Khaishi,700,42.57,42.11,3/5/1967,2,5.2,0.8,4.4,1,8.1
khaishi,Khaishi,700,42.57,42.11,3/6/1967,1.4,5.1,-0.8,5.9,1,3.8
khaishi,Khaishi,700,42.57,42.11,3/7/1967,2.8,5.3,1.2,4.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/8/1967,2,5,-0.8,5.8,1,0
khaishi,Khaishi,700,42.57,42.11,3/9/1967,2,5.3,-0.1,5.4,1,0.4
khaishi,Khaishi,700,42.57,42.11,3/10/1967,2.9,11.9,-2.2,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/11/1967,5,12.4,0.2,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,3/12/1967,5.5,15.1,-0.3,15.4,1,0
khaishi,Khaishi,700,42.57,42.11,3/13/1967,5.2,13.8,-0.3,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/14/1967,5.4,9.9,-0.6,10.5,1,0
khaishi,Khaishi,700,42.57,42.11,3/15/1967,5.3,15.1,-1.5,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,3/16/1967,4.6,8.4,1.8,6.6,1,1.5
khaishi,Khaishi,700,42.57,42.11,3/17/1967,3.8,5,2.2,2.8,1,11.5
khaishi,Khaishi,700,42.57,42.11,3/18/1967,3.2,7.3,0.6,6.7,1,0.7
khaishi,Khaishi,700,42.57,42.11,3/19/1967,4.3,10.9,0.8,10.1,1,1.6
khaishi,Khaishi,700,42.57,42.11,3/20/1967,6.3,12.9,2.8,10.1,1,2.2
khaishi,Khaishi,700,42.57,42.11,3/21/1967,8.1,17,2.2,14.8,1,3
khaishi,Khaishi,700,42.57,42.11,3/22/1967,6.5,11.6,2.2,9.4,1,0
khaishi,Khaishi,700,42.57,42.11,3/23/1967,5.5,7.9,4.2,3.7,1,0
khaishi,Khaishi,700,42.57,42.11,3/24/1967,5.6,11.7,0.7,11,1,0
khaishi,Khaishi,700,42.57,42.11,3/25/1967,6.3,12.8,0.7,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/26/1967,5.7,12.1,1.3,10.8,1,1.7
khaishi,Khaishi,700,42.57,42.11,3/27/1967,4.4,7.9,2.2,5.7,1,0.9
khaishi,Khaishi,700,42.57,42.11,3/28/1967,3.9,6.1,2,4.1,1,0.7
khaishi,Khaishi,700,42.57,42.11,3/29/1967,5.9,11.3,2.2,9.1,1,0
khaishi,Khaishi,700,42.57,42.11,3/30/1967,7.8,14.9,3.2,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,3/31/1967,8.2,16.4,0.7,15.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/1/1967,9.4,19,2.2,16.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/2/1967,9.7,19.2,2.2,17,1,0
khaishi,Khaishi,700,42.57,42.11,4/3/1967,9.9,13.6,7.3,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/4/1967,7.3,11.5,4.2,7.3,1,2.4
khaishi,Khaishi,700,42.57,42.11,4/5/1967,3.1,6.1,1.5,4.6,1,4.9
khaishi,Khaishi,700,42.57,42.11,4/6/1967,5.1,12.9,0.7,12.2,1,0
khaishi,Khaishi,700,42.57,42.11,4/7/1967,7.4,17.2,0.4,16.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/8/1967,11.2,18.7,5.6,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/9/1967,10.6,18.1,4.2,13.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/10/1967,11,18.3,5.7,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,4/11/1967,9.8,17.9,3.2,14.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/12/1967,9.8,18.5,2.7,15.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/13/1967,11.3,20.1,3.8,16.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/14/1967,13,22.2,5.1,17.1,1,0
khaishi,Khaishi,700,42.57,42.11,4/15/1967,14.1,25.1,5.7,19.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/16/1967,14.8,24.4,7.6,16.8,1,0
khaishi,Khaishi,700,42.57,42.11,4/17/1967,11.2,19.4,9.7,9.7,1,8.3
khaishi,Khaishi,700,42.57,42.11,4/18/1967,10.4,15.4,8.2,7.2,1,3.9
khaishi,Khaishi,700,42.57,42.11,4/19/1967,14.1,23.3,8.4,14.9,1,0
khaishi,Khaishi,700,42.57,42.11,4/20/1967,9.3,19.4,6.7,12.7,1,6.4
khaishi,Khaishi,700,42.57,42.11,4/21/1967,5.1,7.9,2.5,5.4,1,6.1
khaishi,Khaishi,700,42.57,42.11,4/22/1967,6.4,10.4,3.4,7,1,1.3
khaishi,Khaishi,700,42.57,42.11,4/23/1967,11,21.4,3.7,17.7,1,0
khaishi,Khaishi,700,42.57,42.11,4/24/1967,12.7,17.8,9.5,8.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/25/1967,10.9,14.9,8.4,6.5,1,0.4
khaishi,Khaishi,700,42.57,42.11,4/26/1967,8.6,10.2,7.5,2.7,1,0.5
khaishi,Khaishi,700,42.57,42.11,4/27/1967,8.3,12.4,6,6.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/28/1967,9,13.1,6.8,6.3,1,0
khaishi,Khaishi,700,42.57,42.11,4/29/1967,9.4,14.1,6.7,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,4/30/1967,14,22.3,9.2,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/1/1967,14.3,23.3,7.3,16,1,0
khaishi,Khaishi,700,42.57,42.11,5/2/1967,17.3,25.3,11.1,14.2,1,0
khaishi,Khaishi,700,42.57,42.11,5/3/1967,19.3,27.9,11.3,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/4/1967,17.8,25.1,15.1,10,1,0
khaishi,Khaishi,700,42.57,42.11,5/5/1967,18.4,26.1,13.1,13,1,0
khaishi,Khaishi,700,42.57,42.11,5/6/1967,18.8,25.7,13.6,12.1,1,0
khaishi,Khaishi,700,42.57,42.11,5/7/1967,18.3,24.1,12.6,11.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/8/1967,17.6,26.1,10.6,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/9/1967,19,28.8,10.6,18.2,1,0
khaishi,Khaishi,700,42.57,42.11,5/10/1967,20,29.4,12.1,17.3,1,0
khaishi,Khaishi,700,42.57,42.11,5/11/1967,18.3,26.9,11.7,15.2,1,0
khaishi,Khaishi,700,42.57,42.11,5/12/1967,15.8,22.9,12.3,10.6,1,2.7
khaishi,Khaishi,700,42.57,42.11,5/13/1967,14.6,17.8,12.6,5.2,1,0.1
khaishi,Khaishi,700,42.57,42.11,5/14/1967,13.3,15.2,12.1,3.1,1,7.3
khaishi,Khaishi,700,42.57,42.11,5/15/1967,13.2,18.9,9,9.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/16/1967,14.4,23.4,7.5,15.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/17/1967,16,23,9.1,13.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/18/1967,15.2,20.4,11.4,9,1,0.4
khaishi,Khaishi,700,42.57,42.11,5/19/1967,16.4,23.5,10.9,12.6,1,3
khaishi,Khaishi,700,42.57,42.11,5/20/1967,18.3,27.7,10.1,17.6,1,0
khaishi,Khaishi,700,42.57,42.11,5/21/1967,20.8,30.4,12.1,18.3,1,0
khaishi,Khaishi,700,42.57,42.11,5/22/1967,21.2,32,14.1,17.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/23/1967,21.8,34.3,14.8,19.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/24/1967,16.8,22.4,12.6,9.8,1,10
khaishi,Khaishi,700,42.57,42.11,5/25/1967,19.2,27,12.5,14.5,1,0
khaishi,Khaishi,700,42.57,42.11,5/26/1967,17.6,25.6,13.6,12,1,7.1
khaishi,Khaishi,700,42.57,42.11,5/27/1967,14.1,18.4,12,6.4,1,39.7
khaishi,Khaishi,700,42.57,42.11,5/28/1967,11.5,14.4,9.6,4.8,1,7.6
khaishi,Khaishi,700,42.57,42.11,5/29/1967,10.7,18.4,6.1,12.3,1,4.3
khaishi,Khaishi,700,42.57,42.11,5/30/1967,13.9,21.9,8,13.9,1,0
khaishi,Khaishi,700,42.57,42.11,5/31/1967,11.8,19.4,9,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,6/1/1967,13,21.2,7.1,14.1,1,0
khaishi,Khaishi,700,42.57,42.11,6/2/1967,16.4,27.4,9.1,18.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/3/1967,13,24.1,9.6,14.5,1,44.9
khaishi,Khaishi,700,42.57,42.11,6/4/1967,7.4,10.9,3.6,7.3,1,48.3
khaishi,Khaishi,700,42.57,42.11,6/5/1967,6.6,11.1,2.9,8.2,1,6.2
khaishi,Khaishi,700,42.57,42.11,6/6/1967,13,21.7,6.9,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/7/1967,13.5,20.8,7.1,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/8/1967,15.3,21.8,9.1,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,6/9/1967,15.6,23.4,10.7,12.7,1,0.4
khaishi,Khaishi,700,42.57,42.11,6/10/1967,17.6,25.4,10.6,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,6/11/1967,18.4,27.7,11.1,16.6,1,0
khaishi,Khaishi,700,42.57,42.11,6/12/1967,20,27.9,12.4,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,6/13/1967,21,29.8,13.6,16.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/14/1967,22.1,29.9,15.6,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/15/1967,21.8,32.9,16,16.9,1,0
khaishi,Khaishi,700,42.57,42.11,6/16/1967,18.7,22.4,15.1,7.3,1,1.3
khaishi,Khaishi,700,42.57,42.11,6/17/1967,16.5,20.9,14.6,6.3,1,18.2
khaishi,Khaishi,700,42.57,42.11,6/18/1967,16.5,20.2,13.1,7.1,1,1
khaishi,Khaishi,700,42.57,42.11,6/19/1967,15.2,20.7,8.8,11.9,1,0.1
khaishi,Khaishi,700,42.57,42.11,6/20/1967,16.4,22.5,11.1,11.4,1,0
khaishi,Khaishi,700,42.57,42.11,6/21/1967,18,25.5,11.3,14.2,1,0.4
khaishi,Khaishi,700,42.57,42.11,6/22/1967,15.5,24.2,13.3,10.9,1,5.2
khaishi,Khaishi,700,42.57,42.11,6/23/1967,15.3,20.1,12.9,7.2,1,2.9
khaishi,Khaishi,700,42.57,42.11,6/24/1967,16.1,21.9,11.6,10.3,1,0
khaishi,Khaishi,700,42.57,42.11,6/25/1967,18.6,24.7,13.5,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,6/26/1967,18.8,23.9,14.1,9.8,1,1
khaishi,Khaishi,700,42.57,42.11,6/27/1967,21,27.3,15.7,11.6,1,0.8
khaishi,Khaishi,700,42.57,42.11,6/28/1967,16.6,20.4,13.3,7.1,1,3.8
khaishi,Khaishi,700,42.57,42.11,6/29/1967,18.9,26.7,13.7,13,1,3.5
khaishi,Khaishi,700,42.57,42.11,6/30/1967,19,24.2,15.1,9.1,1,0
khaishi,Khaishi,700,42.57,42.11,7/1/1967,18.4,24.2,14.6,9.6,1,0.5
khaishi,Khaishi,700,42.57,42.11,7/2/1967,19.1,23.6,13.6,10,1,0
khaishi,Khaishi,700,42.57,42.11,7/3/1967,21.9,29.1,15.6,13.5,1,0
khaishi,Khaishi,700,42.57,42.11,7/4/1967,19.5,27.6,15.6,12,1,2.1
khaishi,Khaishi,700,42.57,42.11,7/5/1967,18.8,25.2,14.4,10.8,1,6.8
khaishi,Khaishi,700,42.57,42.11,7/6/1967,19.6,25.9,15.9,10,1,8.3
khaishi,Khaishi,700,42.57,42.11,7/7/1967,17.6,22.8,13.8,9,1,19.3
khaishi,Khaishi,700,42.57,42.11,7/8/1967,18.1,22,15.4,6.6,1,16.2
khaishi,Khaishi,700,42.57,42.11,7/9/1967,18.4,22.3,14.1,8.2,1,1
khaishi,Khaishi,700,42.57,42.11,7/10/1967,19.4,24.3,13.5,10.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/11/1967,18.7,22.9,16.1,6.8,1,2.1
khaishi,Khaishi,700,42.57,42.11,7/12/1967,18.2,23.8,12.6,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/13/1967,20.9,26.7,14.1,12.6,1,0
khaishi,Khaishi,700,42.57,42.11,7/14/1967,20.9,27.1,14.4,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,7/15/1967,22.3,26.1,18.1,8,1,0
khaishi,Khaishi,700,42.57,42.11,7/16/1967,20.6,25.1,16.1,9,1,15.2
khaishi,Khaishi,700,42.57,42.11,7/17/1967,20.4,25.7,15.5,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,7/18/1967,20.7,26.8,16,10.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/19/1967,20.2,26.2,15.3,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/20/1967,18.9,23.9,16.1,7.8,1,3.5
khaishi,Khaishi,700,42.57,42.11,7/21/1967,16.3,18.9,15.1,3.8,1,4.2
khaishi,Khaishi,700,42.57,42.11,7/22/1967,19.1,25.6,15.1,10.5,1,0
khaishi,Khaishi,700,42.57,42.11,7/23/1967,18.2,21.2,16.1,5.1,1,23.3
khaishi,Khaishi,700,42.57,42.11,7/24/1967,16.6,21.9,12.2,9.7,1,2.8
khaishi,Khaishi,700,42.57,42.11,7/25/1967,19,24.5,13.6,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,7/26/1967,18.9,23.9,15.5,8.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/27/1967,18,21.5,15.1,6.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/28/1967,18.2,23.5,13.1,10.4,1,0
khaishi,Khaishi,700,42.57,42.11,7/29/1967,18.6,24.4,15.7,8.7,1,5.9
khaishi,Khaishi,700,42.57,42.11,7/30/1967,19.4,22.9,16.1,6.8,1,0
khaishi,Khaishi,700,42.57,42.11,7/31/1967,19.7,27.1,15.9,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/1/1967,19.9,23.4,16.5,6.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/2/1967,20.3,24.3,17.2,7.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/3/1967,19.6,22.9,17.3,5.6,1,20.2
khaishi,Khaishi,700,42.57,42.11,8/4/1967,18.7,21.3,17.1,4.2,1,1.8
khaishi,Khaishi,700,42.57,42.11,8/5/1967,17.4,19.8,16.6,3.2,1,32.5
khaishi,Khaishi,700,42.57,42.11,8/6/1967,18.6,25.4,13.1,12.3,1,3.6
khaishi,Khaishi,700,42.57,42.11,8/7/1967,20,25.5,14.7,10.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/8/1967,21.3,26.7,15.7,11,1,0
khaishi,Khaishi,700,42.57,42.11,8/9/1967,21.2,27.2,16.1,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/10/1967,19.2,23.5,15.4,8.1,1,3.3
khaishi,Khaishi,700,42.57,42.11,8/11/1967,17.6,22.3,14.4,7.9,1,12.3
khaishi,Khaishi,700,42.57,42.11,8/12/1967,18.8,25.1,13.6,11.5,1,1.2
khaishi,Khaishi,700,42.57,42.11,8/13/1967,19.8,27.9,12.9,15,1,0
khaishi,Khaishi,700,42.57,42.11,8/14/1967,22.8,28.8,16.1,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,8/15/1967,21.6,30,14.4,15.6,1,0
khaishi,Khaishi,700,42.57,42.11,8/16/1967,21.3,28.4,15.6,12.8,1,0
khaishi,Khaishi,700,42.57,42.11,8/17/1967,19.2,23,16.6,6.4,1,23.5
khaishi,Khaishi,700,42.57,42.11,8/18/1967,17.9,22.5,14.1,8.4,1,1.2
khaishi,Khaishi,700,42.57,42.11,8/19/1967,18.4,21.9,14.7,7.2,1,0
khaishi,Khaishi,700,42.57,42.11,8/20/1967,18,22.7,13.8,8.9,1,0.5
khaishi,Khaishi,700,42.57,42.11,8/21/1967,18.5,23,14.4,8.6,1,2
khaishi,Khaishi,700,42.57,42.11,8/22/1967,18.6,24.1,13,11.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/23/1967,20,24.4,17.1,7.3,1,15.9
khaishi,Khaishi,700,42.57,42.11,8/24/1967,19.1,27.4,15.4,12,1,16.9
khaishi,Khaishi,700,42.57,42.11,8/25/1967,19,23.4,15.1,8.3,1,0.1
khaishi,Khaishi,700,42.57,42.11,8/26/1967,20,24,16.6,7.4,1,0
khaishi,Khaishi,700,42.57,42.11,8/27/1967,20.5,25.2,16.1,9.1,1,0
khaishi,Khaishi,700,42.57,42.11,8/28/1967,21.6,27.4,16.1,11.3,1,0
khaishi,Khaishi,700,42.57,42.11,8/29/1967,21,26.4,15.5,10.9,1,0
khaishi,Khaishi,700,42.57,42.11,8/30/1967,18.4,23.6,15.6,8,1,5.1
khaishi,Khaishi,700,42.57,42.11,8/31/1967,18.1,24,13.1,10.9,1,2.8
khaishi,Khaishi,700,42.57,42.11,9/1/1967,18,22.9,12.7,10.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/2/1967,19.2,25.7,13.7,12,1,2.9
khaishi,Khaishi,700,42.57,42.11,9/3/1967,20.6,26.4,16.6,9.8,1,0.1
khaishi,Khaishi,700,42.57,42.11,9/4/1967,20.8,27.9,15.2,12.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/5/1967,20.5,27.4,16.2,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/6/1967,18,22,15.7,6.3,1,3
khaishi,Khaishi,700,42.57,42.11,9/7/1967,16.8,20.2,14.7,5.5,1,2.2
khaishi,Khaishi,700,42.57,42.11,9/8/1967,14.7,20.2,11.1,9.1,1,1.1
khaishi,Khaishi,700,42.57,42.11,9/9/1967,14,18.8,10.5,8.3,1,2.4
khaishi,Khaishi,700,42.57,42.11,9/10/1967,12.3,17.5,7.2,10.3,1,0
khaishi,Khaishi,700,42.57,42.11,9/11/1967,13.2,19.6,7.9,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/12/1967,16.5,26.7,10.6,16.1,1,0
khaishi,Khaishi,700,42.57,42.11,9/13/1967,17.9,29.7,10.5,19.2,1,0
khaishi,Khaishi,700,42.57,42.11,9/14/1967,16.4,24.4,9.6,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/15/1967,18.1,25.9,11.4,14.5,1,0
khaishi,Khaishi,700,42.57,42.11,9/16/1967,19.6,23.9,15.4,8.5,1,2.6
khaishi,Khaishi,700,42.57,42.11,9/17/1967,18.3,23.9,14.2,9.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/18/1967,15.3,18.6,12.6,6,1,11.6
khaishi,Khaishi,700,42.57,42.11,9/19/1967,14.4,21.2,9.2,12,1,0
khaishi,Khaishi,700,42.57,42.11,9/20/1967,15.2,20.9,11.5,9.4,1,3.1
khaishi,Khaishi,700,42.57,42.11,9/21/1967,13.9,17.7,10.8,6.9,1,4.8
khaishi,Khaishi,700,42.57,42.11,9/22/1967,13.8,17.9,11.5,6.4,1,0
khaishi,Khaishi,700,42.57,42.11,9/23/1967,15.5,20.4,10.9,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,9/24/1967,15.6,23.9,10.2,13.7,1,0
khaishi,Khaishi,700,42.57,42.11,9/25/1967,14.7,21.4,9.5,11.9,1,0
khaishi,Khaishi,700,42.57,42.11,9/26/1967,14.2,18.4,11.7,6.7,1,1.4
khaishi,Khaishi,700,42.57,42.11,9/27/1967,12.7,16.4,10.2,6.2,1,1.3
khaishi,Khaishi,700,42.57,42.11,9/28/1967,12.4,16.9,10.2,6.7,1,0.3
khaishi,Khaishi,700,42.57,42.11,9/29/1967,13.3,18.5,9.7,8.8,1,0
khaishi,Khaishi,700,42.57,42.11,9/30/1967,11.7,14.2,10.2,4,1,1.1
khaishi,Khaishi,700,42.57,42.11,10/1/1967,12.1,15.9,9.7,6.2,1,4.3
khaishi,Khaishi,700,42.57,42.11,10/2/1967,12.8,18.7,9.2,9.5,1,0
khaishi,Khaishi,700,42.57,42.11,10/3/1967,10.6,15.4,8,7.4,1,6.1
khaishi,Khaishi,700,42.57,42.11,10/4/1967,10.6,17.4,6.2,11.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/5/1967,12.3,21.2,6.8,14.4,1,0
khaishi,Khaishi,700,42.57,42.11,10/6/1967,12.4,22.4,6.8,15.6,1,0
khaishi,Khaishi,700,42.57,42.11,10/7/1967,13.6,23.3,7.8,15.5,1,0
khaishi,Khaishi,700,42.57,42.11,10/8/1967,14.2,23.4,9.2,14.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/9/1967,14.1,22.4,9.2,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/10/1967,14,18.2,11.2,7,1,8.5
khaishi,Khaishi,700,42.57,42.11,10/11/1967,11.1,14.1,10.2,3.9,1,16.6
khaishi,Khaishi,700,42.57,42.11,10/12/1967,10.4,12.9,8.6,4.3,1,4.9
khaishi,Khaishi,700,42.57,42.11,10/13/1967,11.8,17.2,8.5,8.7,1,0.2
khaishi,Khaishi,700,42.57,42.11,10/14/1967,12.4,18.1,8,10.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/15/1967,12,21.4,6.6,14.8,1,0
khaishi,Khaishi,700,42.57,42.11,10/16/1967,11.9,21.6,6.4,15.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/17/1967,11.6,20.1,7,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/18/1967,12.1,20.5,7,13.5,1,0
khaishi,Khaishi,700,42.57,42.11,10/19/1967,12,15.5,9.2,6.3,1,0.5
khaishi,Khaishi,700,42.57,42.11,10/20/1967,11.7,18.9,8.2,10.7,1,0.4
khaishi,Khaishi,700,42.57,42.11,10/21/1967,12.4,17.1,10.8,6.3,1,1.6
khaishi,Khaishi,700,42.57,42.11,10/22/1967,11,16.2,8,8.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/23/1967,10.1,18.3,5.2,13.1,1,0
khaishi,Khaishi,700,42.57,42.11,10/24/1967,10.9,19.4,6.2,13.2,1,0
khaishi,Khaishi,700,42.57,42.11,10/25/1967,11.3,21.1,6.8,14.3,1,0
khaishi,Khaishi,700,42.57,42.11,10/26/1967,12.7,20.5,8.8,11.7,1,0
khaishi,Khaishi,700,42.57,42.11,10/27/1967,14.5,21.5,11.2,10.3,1,0.05
khaishi,Khaishi,700,42.57,42.11,10/28/1967,11.9,14,10.2,3.8,1,2
