station_id,elevation_m,date,temp_c_mean,temp_c_min,temp_c_max,rh_pct_mean,rh_pct_min,rh_pct_max,dewpoint_c_mean,dewpoint_c_min,dewpoint_c_max,n_obs_day
LlanPort,4760,8/19/2012,2.895833333,0.5,9,80.05,61.1,89.6,-0.291666667,-1.6,1.9,24
LlanPort,4760,8/20/2012,3.9375,-0.5,15,71.58333333,43.5,86.4,-0.9875,-3.1,2.7,24
LlanPort,4760,8/21/2012,4.583333333,0,16.5,68.7625,32.6,84.5,-1.195833333,-2.9,0,24
LlanPort,4760,8/22/2012,4.875,0.5,19.5,65.64166667,27.5,83.9,-1.591666667,-4.4,1,24
LlanPort,4760,8/23/2012,5.916666667,1,18,63.06666667,33.5,79.7,-1.179166667,-2.7,1.7,24
LlanPort,4760,8/24/2012,4.708333333,1,15,68.65,41.4,83,-0.8375,-3,2,24
LlanPort,4760,8/25/2012,3.145833333,0.5,10,80.67083333,54,91.6,-0.029166667,-1,2.2,24
LlanPort,4760,8/26/2012,3.375,-1,12.5,71.69166667,45,89.6,-1.516666667,-3.8,1.9,24
LlanPort,4760,8/27/2012,3.708333333,-1,14,64.03333333,35.6,83.7,-3,-4.9,-0.9,24
LlanPort,4760,8/28/2012,4.020833333,-1,14,56.91666667,28,74.8,-4.416666667,-6,-0.9,24
LlanPort,4760,8/29/2012,3.541666667,-1,14.5,59.73333333,29,76.5,-4.166666667,-5.4,-2.4,24
LlanPort,4760,8/30/2012,3.291666667,-0.5,12,62.3625,34.4,78.4,-3.645833333,-4.6,-2.6,24
LlanPort,4760,8/31/2012,4.958333333,-0.5,14.5,40.13333333,24.6,71.4,-8.320833333,-16.8,-3.1,24
LlanPort,4760,9/1/2012,4.229166667,-1,15.5,55.1125,30.4,78.8,-4.570833333,-10.5,-1.7,24
LlanPort,4760,9/2/2012,3.229166667,-0.5,9,61.975,46.7,74,-3.529166667,-6,-1.8,24
LlanPort,4760,9/3/2012,4.3125,-0.5,13,62.89166667,34.5,82,-2.7,-4.3,-0.7,24
LlanPort,4760,9/4/2012,2.25,1,5.5,78.5375,58,86.4,-1.1375,-5.4,0.8,24
LlanPort,4760,9/5/2012,4.583333333,-0.5,16.5,53.66666667,33,64.8,-4.225,-7.5,0.2,24
LlanPort,4760,9/6/2012,4,-0.5,12,55.39166667,34.4,71.3,-4.508333333,-8.1,-2.5,24
LlanPort,4760,9/7/2012,5.645833333,0,17.5,54.2375,25.1,73.6,-3.854166667,-6.1,-2.2,24
LlanPort,4760,9/8/2012,5.645833333,0.5,17.5,56.15416667,21.6,79.2,-3.454166667,-6.4,-1.3,24
LlanPort,4760,9/9/2012,4.791666667,1,11.5,65.24583333,38.6,79.4,-1.541666667,-2.6,-0.1,24
LlanPort,4760,9/10/2012,2.75,1,5.5,73.825,62.4,83.4,-1.495833333,-3.2,-0.5,24
LlanPort,4760,9/11/2012,4.3125,-1,14.5,46.54166667,28,69.7,-6.495833333,-11.2,-3.2,24
LlanPort,4760,9/12/2012,4.916666667,0,14,40.26666667,20,63,-8.358333333,-15.9,-3.6,24
LlanPort,4760,9/13/2012,3.291666667,0,9.5,66.8125,43.5,81.1,-2.495833333,-4.6,-0.9,24
LlanPort,4760,9/14/2012,2.145833333,0,6,80.6,62.1,90.9,-0.945833333,-1.8,0.2,24
LlanPort,4760,9/15/2012,4.708333333,0,14,65.85833333,40.7,85.2,-1.541666667,-3.6,1.1,24
LlanPort,4760,9/16/2012,5.145833333,-0.5,17.5,64.7875,27.6,85.2,-1.820833333,-3.5,0.2,24
LlanPort,4760,9/17/2012,2.833333333,0.5,9.5,76.74166667,51,87.7,-1,-2.4,1,24
LlanPort,4760,9/18/2012,4.479166667,0.5,12.5,73.02083333,49.5,85.8,-0.1625,-2,3.5,24
LlanPort,4760,9/19/2012,7.104166667,2,18,55.36666667,28.6,83.5,-1.925,-4.9,0.4,24
LlanPort,4760,9/20/2012,4.729166667,1,16.5,73.825,35,91,-0.033333333,-1.4,2.3,24
LlanPort,4760,9/21/2012,4.020833333,0.5,14,78.5625,42.9,91.6,0.35,-1,3.8,24
LlanPort,4760,9/22/2012,4.708333333,1,16,73.3625,45.4,89.1,0.070833333,-2.2,4.2,24
LlanPort,4760,9/23/2012,4.729166667,1,14,78.625,50.2,92.3,1.020833333,-0.1,3.8,24
LlanPort,4760,9/24/2012,4.1875,0.5,10.5,79.175,53.6,91.7,0.704166667,-0.9,3.3,24
LlanPort,4760,9/25/2012,3.1875,0.5,10,84.10833333,67.6,93,0.695833333,-1.3,4.3,24
LlanPort,4760,9/26/2012,4.416666667,1,15,76.26666667,51.2,91,0.445833333,-2.2,5,24
LlanPort,4760,9/27/2012,3.458333333,1,10,85.8,64.4,93.7,1.233333333,-0.4,3.9,24
LlanPort,4760,9/28/2012,3.979166667,1,12.5,82.74583333,53.7,93,1.104166667,-0.4,3.8,24
LlanPort,4760,9/29/2012,4.520833333,1,14.5,78.8875,48.6,89.7,0.966666667,-1.1,4.8,24
LlanPort,4760,9/30/2012,4.8125,0.5,14,75.85833333,45.5,90.3,0.5625,-1.7,4.1,24
LlanPort,4760,10/1/2012,4.145833333,0.5,12.5,76.32916667,49.1,89.7,0.0875,-1.6,2.2,24
LlanPort,4760,10/2/2012,5.0625,0.5,14,72.47916667,39.9,89.8,0.054166667,-2.6,2.4,24
LlanPort,4760,10/3/2012,4.270833333,0,12.5,79.45416667,54,92.3,0.808333333,-1.6,3.7,24
LlanPort,4760,10/4/2012,5.395833333,1.5,13,76.9,49.9,90.4,1.425,-0.2,3.3,24
LlanPort,4760,10/5/2012,5.25,1,16,74.6375,45.4,90.4,0.8375,-3.2,4.2,24
LlanPort,4760,10/6/2012,5.0625,0.5,15,64,36.9,80.8,-1.654166667,-3.9,1,24
LlanPort,4760,10/7/2012,4.625,0,12.5,57.9,38.9,76.4,-3.233333333,-7.3,0.6,24
LlanPort,4760,10/8/2012,3.145833333,-0.5,9,83.7,72,93.7,0.6,-2.8,4.7,24
LlanPort,4760,10/9/2012,3.645833333,0,10.5,85.42916667,67.3,93.1,1.35,-1.2,5,24
LlanPort,4760,10/10/2012,4.25,1.5,11.5,84.65,63.6,94.4,1.766666667,0.3,5.7,24
LlanPort,4760,10/11/2012,4.1875,0.5,12,85.2125,66.1,95,1.795833333,-0.4,6.7,24
LlanPort,4760,10/12/2012,4.083333333,1.5,9,84.24166667,71.8,93.7,1.629166667,-1,4.5,24
LlanPort,4760,10/13/2012,6.020833333,1.5,15,76.89166667,45.4,93.7,1.895833333,-0.1,4.2,24
LlanPort,4760,10/14/2012,6.729166667,1.5,17.5,71.97916667,40.4,91.8,1.55,-0.4,3.9,24
LlanPort,4760,10/15/2012,6.333333333,1.5,15,69.02916667,41.4,87.3,0.591666667,-1.2,2.7,24
LlanPort,4760,10/16/2012,6.0625,2.5,12,68.5625,47.9,79.6,0.479166667,-1.5,2,24
LlanPort,4760,10/17/2012,4.416666667,1.5,8.5,78.53333333,61.8,91,0.933333333,-0.4,3.5,24
LlanPort,4760,10/18/2012,3.979166667,1,11,84.4375,63.6,92.3,1.483333333,-0.1,4.6,24
LlanPort,4760,10/19/2012,3.854166667,0.5,11,86.05,72.6,93.8,1.675,-0.5,6.3,24
LlanPort,4760,10/20/2012,3.416666667,0.5,8,89.04583333,79,95.1,1.7625,-0.4,4.7,24
LlanPort,4760,10/21/2012,4.395833333,1.5,10,81.99583333,64.4,94.4,1.466666667,-2,4.2,24
LlanPort,4760,10/22/2012,5.1875,1,14,83.9375,59.3,95.7,2.508333333,-0.1,6.9,24
LlanPort,4760,10/23/2012,5.645833333,1,14.5,82.42916667,60.3,93.8,2.695833333,0,7.1,24
LlanPort,4760,10/24/2012,4.5625,0.5,10,83.81666667,60.4,94.4,1.904166667,-0.5,4.5,24
LlanPort,4760,10/25/2012,3.291666667,1,10.5,89.39166667,78.3,92.4,1.704166667,-0.1,6.9,24
LlanPort,4760,10/26/2012,2.958333333,0.5,7,90.2,82.3,93.7,1.504166667,-0.4,4.8,24
LlanPort,4760,10/27/2012,5.479166667,1,14,74.54166667,46.9,92.3,1.004166667,-1.1,4.2,24
LlanPort,4760,10/28/2012,5.104166667,1.5,15,78.20833333,49.4,91.7,1.366666667,-0.7,4.6,24
LlanPort,4760,10/29/2012,4.208333333,1,13,84.49583333,66,93.7,1.741666667,-0.3,6.8,24
LlanPort,4760,10/30/2012,3.729166667,1,7.5,84.02916667,75.2,93,1.25,-0.4,4.7,24
LlanPort,4760,10/31/2012,4.395833333,0.5,10.5,77.275,56,92.4,0.6,-1.4,2.5,24
LlanPort,4760,11/1/2012,4.5625,1,10,81.25416667,63.1,93.7,1.4875,-0.7,3.6,24
LlanPort,4760,11/2/2012,4.041666667,1.5,12.5,86.32083333,67.7,94.4,1.9,0.2,7.3,24
LlanPort,4760,11/3/2012,4.145833333,1,12.5,86.3,67.7,93.7,1.983333333,-0.2,6.7,24
LlanPort,4760,11/4/2012,3.979166667,0.5,11.5,86.35833333,63.8,95.7,1.783333333,-0.5,4.9,24
LlanPort,4760,11/5/2012,3.875,1,9.5,91.5375,75.9,95.8,2.5875,0.3,6.4,24
LlanPort,4760,11/6/2012,3.979166667,2,9,92.00833333,85.4,95.8,2.783333333,1.1,6.8,24
LlanPort,4760,11/7/2012,3.041666667,2,5.5,94.32916667,88.1,97.1,2.220833333,1.4,4.3,24
LlanPort,4760,11/8/2012,4.541666667,1,13,90.96666667,71.1,96.4,3.129166667,0.4,8,24
LlanPort,4760,11/9/2012,4.083333333,1,12,86.875,64.9,95.7,2,-0.3,5.8,24
LlanPort,4760,11/10/2012,5,0,13.5,85.375,61.7,95.8,2.566666667,-0.7,7.7,24
LlanPort,4760,11/11/2012,4.145833333,1.5,11.5,87.67083333,68.9,95.7,2.204166667,0.1,6,24
LlanPort,4760,11/12/2012,6.333333333,1.5,15,73.14166667,46,91.7,1.458333333,-1.9,4.6,24
LlanPort,4760,11/13/2012,4.854166667,2.5,10,85.89166667,74.8,91.2,2.675,0.6,7.3,24
LlanPort,4760,11/14/2012,4.333333333,0.5,14,86.81666667,67.6,95.7,2.233333333,-0.2,8.1,24
LlanPort,4760,11/15/2012,3.791666667,1,9.5,91.2,79.3,96.4,2.466666667,0.3,6.1,24
LlanPort,4760,11/16/2012,3.041666667,0.5,8.5,93.27916667,84.2,96.4,2.05,-0.1,6,24
LlanPort,4760,11/17/2012,5.145833333,1.5,12,85.3375,64.9,95.1,2.775,0.1,6.6,24
LlanPort,4760,11/18/2012,5.333333333,1.5,11.5,84.74583333,61.7,95.8,2.825,0.3,5.9,24
LlanPort,4760,11/19/2012,4.291666667,2,11,89.15833333,71.7,95.8,2.604166667,1.1,6.1,24
LlanPort,4760,11/20/2012,6.208333333,0.5,16,81.92083333,55.5,95.7,3.066666667,-0.3,7.1,24
LlanPort,4760,11/21/2012,5.916666667,2,13.5,80.8625,56,93.7,2.625,1.1,5.4,24
LlanPort,4760,11/22/2012,7.3125,2,16.5,72.80833333,46.5,93.7,2.383333333,-0.3,6,24
LlanPort,4760,11/23/2012,5.916666667,1.5,16,75.59583333,44.4,92.4,1.4875,-1.3,5.2,24
LlanPort,4760,11/24/2012,4.5,2.5,8,89.9875,80.1,94.4,2.983333333,1.6,5.6,24
LlanPort,4760,11/25/2012,4.458333333,2,11.5,90.87083333,79,95.1,3.070833333,1.1,8,24
LlanPort,4760,11/26/2012,4.020833333,2,7.5,91.49583333,85.7,95.8,2.754166667,1.1,5.4,24
LlanPort,4760,11/27/2012,5.645833333,2.5,13,87.01666667,65,95.8,3.55,1.1,7.7,24
LlanPort,4760,11/28/2012,4.1875,1,13,90.22916667,70.6,97.1,2.654166667,0.1,7.8,24
LlanPort,4760,11/29/2012,4.479166667,1,10.5,80.87916667,61,93.7,1.2625,-0.6,3.7,24
LlanPort,4760,11/30/2012,5.270833333,-0.5,13.5,75.62916667,54.9,93,0.983333333,-3.7,4.9,24
LlanPort,4760,12/1/2012,6.520833333,1,15,78.75,50.1,93.7,2.745833333,0.1,6.1,24
LlanPort,4760,12/2/2012,4.208333333,1,11.5,85.88333333,65.6,95.7,1.945833333,-0.1,5.3,24
LlanPort,4760,12/3/2012,3.875,1.5,10.5,92.375,81.6,95.8,2.729166667,0.9,7.5,24
LlanPort,4760,12/4/2012,3.25,-0.5,10.5,88.42083333,68,96.4,1.45,-1.7,5.4,24
LlanPort,4760,12/5/2012,2.583333333,-2,14,80.93333333,54.4,95.6,-0.595833333,-3.3,5.8,24
LlanPort,4760,12/6/2012,4.5625,-0.5,13,68.6875,47.5,85.9,-0.941666667,-5,4.8,24
LlanPort,4760,12/7/2012,3.979166667,0.5,10,75.36666667,60.9,87.1,-0.095833333,-2.4,2.8,24
LlanPort,4760,12/8/2012,6.104166667,1,19.5,73.75,39.6,89.2,1.358333333,-1.7,5.4,24
LlanPort,4760,12/9/2012,6,1.5,15.5,81.55833333,53.8,91.7,2.908333333,0.2,6.6,24
LlanPort,4760,12/10/2012,5.270833333,2,11.5,87.82916667,71.8,93.8,3.366666667,1.1,6.6,24
LlanPort,4760,12/11/2012,4.854166667,1.5,12.5,90.01666667,73,96.5,3.275,1,7.8,24
LlanPort,4760,12/12/2012,5.604166667,1,13,81.08333333,55.9,95.8,2.308333333,0,5.4,24
LlanPort,4760,12/13/2012,1.75,0.5,4,94.3375,87.9,97.1,0.9375,-0.3,2.6,24
LlanPort,4760,12/14/2012,4.375,-1,12.5,79.77916667,48.9,94.3,0.9125,-2.2,6.1,24
LlanPort,4760,12/15/2012,5.458333333,0,13.5,50.3125,32.1,81.4,-4.891666667,-11.9,-1.9,24
LlanPort,4760,12/16/2012,6.020833333,1,15.5,32.99166667,17,60.4,-9.770833333,-17.8,-1.3,24
LlanPort,4760,12/17/2012,4.895833333,1,13,64.5625,50,84.2,-1.4125,-5.8,3.4,24
LlanPort,4760,12/18/2012,4.229166667,1,12,82.81666667,61.3,93.7,1.445833333,-0.7,4.8,24
LlanPort,4760,12/19/2012,3.708333333,0.5,10.5,89.7,73.6,95.8,2.120833333,-0.4,6,24
LlanPort,4760,12/20/2012,3.791666667,0.5,9,90.28333333,80.1,95.7,2.320833333,-0.6,6.1,24
LlanPort,4760,12/21/2012,3.6875,0.5,10.5,88.85833333,72.6,95.7,1.945833333,-0.1,6.3,24
LlanPort,4760,12/22/2012,3.791666667,0,8.5,89.17083333,81.4,95.7,2.141666667,-0.7,5.5,24
LlanPort,4760,12/23/2012,4.854166667,1.5,13,87.5625,68.8,94.4,2.891666667,0.5,8.3,24
LlanPort,4760,12/24/2012,4.5,1,11.5,86.62916667,73.9,95.1,2.4,0.1,7.6,24
LlanPort,4760,12/25/2012,4.604166667,2,12.5,89.6875,73.5,95.8,3.016666667,0.6,7.9,24
LlanPort,4760,12/26/2012,4.9375,2,12.5,88.59166667,66.8,96.5,3.1,1.2,6.7,24
LlanPort,4760,12/27/2012,4.354166667,2.5,10,90.49166667,78.7,95.8,2.904166667,1.8,7,24
LlanPort,4760,12/28/2012,4.479166667,2,12,89.35833333,77,94.4,2.8375,1.1,8.1,24
LlanPort,4760,12/29/2012,4.5625,2,12,90.675,76.8,95.8,3.125,1.1,8.2,24
LlanPort,4760,12/30/2012,4.479166667,1,9.5,91.13333333,77.1,95.8,3.120833333,0.3,6.5,24
LlanPort,4760,12/31/2012,4.083333333,1,10,90.19166667,78.7,96.4,2.595833333,0.3,7.3,24
LlanPort,4760,1/1/2013,5.541666667,2,12,81.79583333,65.6,93.8,2.6,-0.1,7.4,24
LlanPort,4760,1/2/2013,4.270833333,1,9,89.70833333,80.1,94.4,2.7125,0.2,6.4,24
LlanPort,4760,1/3/2013,3.895833333,2.5,6.5,90.7625,85.1,94.4,2.525,0.9,5,24
LlanPort,4760,1/4/2013,4.479166667,2,10,87.425,77.7,94.4,2.55,1.1,6.4,24
LlanPort,4760,1/5/2013,5.770833333,1.5,12.5,81.54166667,65,89.7,2.7875,0,7.2,24
LlanPort,4760,1/6/2013,6.1875,2,15,80.53333333,56.4,89.1,2.933333333,0,7.3,24
LlanPort,4760,1/7/2013,6.229166667,2,14.5,79.09583333,55.5,93.8,2.641666667,-0.1,6.5,24
LlanPort,4760,1/8/2013,4.979166667,1.5,11,83.325,66.1,93,2.3125,0,6.2,24
LlanPort,4760,1/9/2013,4.958333333,2,11.5,83.63333333,65.2,93.1,2.304166667,0.5,5.2,24
LlanPort,4760,1/10/2013,5.208333333,2.5,12.5,87.05,70.5,95.8,3.1625,0.9,7.7,24
LlanPort,4760,1/11/2013,6.770833333,3,17.5,81.8,55.5,95.1,3.633333333,1.2,8.5,24
LlanPort,4760,1/12/2013,6.145833333,2.5,14,84.675,64,95.1,3.6375,1.3,7.9,24
LlanPort,4760,1/13/2013,5.979166667,1,15,83.18333333,55.3,95.1,3.095833333,0.1,6.3,24
LlanPort,4760,1/14/2013,6.5,2,15,77.31666667,49.1,94.4,2.525,-0.2,5.4,24
LlanPort,4760,1/15/2013,4.75,0.5,11,78.2625,57.2,93.7,1.025,-1.3,3,24
LlanPort,4760,1/16/2013,5.125,1,11.5,80.64166667,56.1,95.1,1.795833333,-0.4,3.8,24
LlanPort,4760,1/17/2013,3.916666667,0.5,12.5,83.99583333,64.1,91,1.366666667,-1.5,5.9,24
LlanPort,4760,1/18/2013,6.166666667,1,17.5,74.72916667,44.8,87.4,1.6875,-1.6,6.8,24
LlanPort,4760,1/19/2013,7.0625,2,17.5,72.83333333,41,91.8,2.020833333,-0.2,4.1,24
LlanPort,4760,1/20/2013,7.083333333,2.5,15.5,72.72083333,53.1,84.7,2.329166667,0.2,6,24
LlanPort,4760,1/21/2013,5.791666667,3,13,79.54583333,54.7,89.2,2.429166667,0.4,6.1,24
LlanPort,4760,1/22/2013,4.4375,2,10,86.35833333,78.3,92.5,2.341666667,0.2,6.4,24
LlanPort,4760,1/23/2013,3,1.5,9,92.82083333,77.6,95.8,1.9375,0.3,5.3,24
LlanPort,4760,1/24/2013,5.354166667,2,12,84.52916667,68.3,94.4,2.854166667,0.6,6.6,24
LlanPort,4760,1/25/2013,5.25,1,12,77.3625,52.2,93.7,1.3375,-1.5,4.5,24
LlanPort,4760,1/26/2013,6.5625,2,15.5,75.52916667,50.6,91,2.283333333,-0.8,5.6,24
LlanPort,4760,1/27/2013,7.083333333,2.5,16,80.8,54.3,91.9,3.775,0.9,7.6,24
LlanPort,4760,1/28/2013,6.354166667,2,16,85.60833333,53.6,95.1,3.933333333,1.3,7.3,24
LlanPort,4760,1/29/2013,5.041666667,2,11.5,88.36666667,74.3,95.1,3.233333333,0.8,7.1,24
LlanPort,4760,1/30/2013,6.729166667,2.5,18,79.94583333,45.6,92.4,3.208333333,0.9,6.5,24
LlanPort,4760,1/31/2013,6.520833333,3.5,13.5,80.8125,56,94.5,3.2875,1.9,6.3,24
LlanPort,4760,2/1/2013,5.708333333,2,13.5,84.91666667,67,94.4,3.2625,0.9,7.5,24
LlanPort,4760,2/2/2013,6.833333333,2,15,71.60416667,42.9,94.4,1.679166667,-3.4,5,24
LlanPort,4760,2/3/2013,6.541666667,3.5,15.5,78.39583333,53.5,92.5,2.866666667,-0.8,6.8,24
LlanPort,4760,2/4/2013,5.3125,3,11,89.725,76.8,93.8,3.745833333,1.6,8,24
LlanPort,4760,2/5/2013,4.354166667,2.5,9.5,92.41666667,85.2,97.1,3.229166667,1.3,7.6,24
LlanPort,4760,2/6/2013,4.416666667,2.5,8.5,94.19583333,84.2,97.2,3.55,2.1,6.5,24
LlanPort,4760,2/7/2013,4.5625,1.5,11.5,92.15,76.8,95.8,3.3625,0.9,8.6,24
LlanPort,4760,2/8/2013,5,2.5,11,92.15416667,77.9,97.2,3.791666667,1.9,7.3,24
LlanPort,4760,2/9/2013,4.354166667,1.5,12.5,93,73.5,97.8,3.2625,1,7.9,24
LlanPort,4760,2/10/2013,3.541666667,0.5,11,91.73333333,75.3,97.1,2.270833333,0.1,6.8,24
LlanPort,4760,2/11/2013,3.354166667,1.5,8.5,94.4125,81.9,97.8,2.525,0.7,5.9,24
LlanPort,4760,2/12/2013,3.541666667,0,10.5,91.37916667,73,97.8,2.191666667,-0.6,7.7,24
LlanPort,4760,2/13/2013,4.541666667,-0.5,13,73.81666667,52.1,92.9,0.041666667,-4,5.9,24
LlanPort,4760,2/14/2013,3.416666667,0.5,11,81.60833333,67.9,93.7,0.483333333,-3.1,5.3,24
LlanPort,4760,2/15/2013,4.125,1.5,9.5,89.49583333,71.8,94.4,2.508333333,0.6,6,24
LlanPort,4760,2/16/2013,4.541666667,1,9.5,86.6,69,93.7,2.445833333,-0.1,6.4,24
LlanPort,4760,2/17/2013,4.041666667,1,11,88.24166667,71.1,95.8,2.208333333,-0.1,6.6,24
LlanPort,4760,2/18/2013,4.333333333,1.5,12.5,87.8,77.2,95.7,2.445833333,-0.3,8.8,24
LlanPort,4760,2/19/2013,4.875,1,15,87.65416667,60.4,95.1,2.8875,0.3,7.4,24
LlanPort,4760,2/20/2013,4.416666667,1.5,11.5,89.29583333,70.4,95.7,2.766666667,0.3,6.4,24
LlanPort,4760,2/21/2013,5.416666667,2,14,83.67083333,60,95.8,2.745833333,0.3,6.8,24
LlanPort,4760,2/22/2013,4.4375,1.5,10,89.3125,72.9,95.8,2.791666667,0.6,6.5,24
LlanPort,4760,2/23/2013,4.770833333,2.5,14.5,89.54166667,73.4,95.1,3.158333333,1.3,9.8,24
LlanPort,4760,2/24/2013,5.791666667,1.5,12.5,85.85833333,66.8,95.2,3.479166667,0.5,6.5,24
LlanPort,4760,2/25/2013,5.8125,2.5,15.5,85.7625,62.2,96.5,3.470833333,1.8,8.3,24
LlanPort,4760,2/26/2013,5.0625,2.5,15,88.025,62.5,95.8,3.179166667,1.3,7.9,24
LlanPort,4760,2/27/2013,4.791666667,2,9,89.7875,78.1,96.5,3.216666667,1.3,6,24
LlanPort,4760,2/28/2013,4.895833333,1.5,13.5,90.79583333,69.8,95.8,3.479166667,0.6,8.1,24
LlanPort,4760,3/1/2013,5.208333333,2.5,11,89.69583333,74.2,95.8,3.616666667,1.7,7.1,24
LlanPort,4760,3/2/2013,4.291666667,2.5,7.5,92.3375,85.2,95.8,3.154166667,1.7,5.7,24
LlanPort,4760,3/3/2013,3.875,1.5,7,93.70416667,87.6,95.8,2.954166667,0.5,5.7,24
LlanPort,4760,3/4/2013,4.333333333,2,9,90.74166667,79.6,95.8,2.929166667,0.8,5.7,24
LlanPort,4760,3/5/2013,4.833333333,1,10.5,89.15416667,73.6,95.1,3.145833333,0.3,6.7,24
LlanPort,4760,3/6/2013,4.458333333,2,10.5,90.2875,75.1,95.8,2.95,1.2,6.6,24
LlanPort,4760,3/7/2013,5.1875,2.5,14,87.03333333,63.5,93.7,3.1375,1.1,7.2,24
LlanPort,4760,3/8/2013,4.666666667,2.5,9,89.75416667,79.7,94.4,3.1125,1.4,6.5,24
LlanPort,4760,3/9/2013,5.208333333,3,12.5,89.825,69.6,95.8,3.620833333,2.1,7.1,24
LlanPort,4760,3/10/2013,5.208333333,1,13,87.69166667,69.2,95,3.2875,0.2,8.8,24
LlanPort,4760,3/11/2013,4.645833333,1,11.5,89.525,73.3,95.7,3.029166667,0.3,6.9,24
LlanPort,4760,3/12/2013,5.270833333,2.5,10.5,87.51666667,75.7,96.5,3.333333333,1.1,6.4,24
LlanPort,4760,3/13/2013,4.541666667,2.5,10.5,92,82.8,97.2,3.333333333,1.4,7.7,24
LlanPort,4760,3/14/2013,5.583333333,2.5,14,87.75,68.5,95.8,3.620833333,1.6,8.3,24
LlanPort,4760,3/15/2013,5.8125,2.5,14.5,85.8875,67.2,94.4,3.520833333,1.1,8.5,24
LlanPort,4760,3/16/2013,4.604166667,2.5,10.5,91.6375,82.2,96.5,3.345833333,1.7,7.6,24
LlanPort,4760,3/17/2013,4.25,1,11,90.575,72.7,96.5,2.7875,0.3,6.3,24
LlanPort,4760,3/18/2013,4.625,1,12,91.66666667,77.4,95.8,3.341666667,0.2,8.3,24
LlanPort,4760,3/19/2013,4.145833333,1.5,11,91.46666667,74.2,96.5,2.8375,0.9,6.6,24
LlanPort,4760,3/20/2013,3.791666667,2,8.5,93.175,86.6,95.8,2.7875,1.3,6.4,24
LlanPort,4760,3/21/2013,3.833333333,1.5,9,93.01666667,83.7,97.2,2.795833333,0.5,6.4,24
LlanPort,4760,3/22/2013,3.604166667,1,8.5,92.275,82.7,96.5,2.454166667,0.5,6,24
LlanPort,4760,3/23/2013,4.833333333,1,12.5,87.53333333,71,95.1,2.8625,0.1,8,24
LlanPort,4760,3/24/2013,5.0625,1,12.5,85.36666667,69.1,93.7,2.725,0.1,7.8,24
LlanPort,4760,3/25/2013,4.770833333,1.5,12,82.03333333,68.1,91.8,1.904166667,-1,6.3,24
LlanPort,4760,3/26/2013,6.125,2,16.5,81.49166667,61.5,95.1,3.066666667,-0.1,9.8,24
LlanPort,4760,3/27/2013,3.625,1.5,7.5,91.10833333,84.7,95.1,2.304166667,0.3,5.1,24
LlanPort,4760,3/28/2013,4.166666667,2,8,91.2875,80.1,96.5,2.85,1.2,5.7,24
LlanPort,4760,3/29/2013,4.479166667,1,10,88.97083333,72.5,96.5,2.758333333,0.2,6.2,24
LlanPort,4760,3/30/2013,4.625,2,11.5,85.43333333,67.3,93.8,2.304166667,0.3,5.9,24
LlanPort,4760,3/31/2013,6.541666667,2.5,16,76.4,47.6,90.5,2.454166667,-0.7,6.2,24
LlanPort,4760,4/1/2013,4.791666667,2,8,86.875,74,93.8,2.758333333,0.9,5.1,24
LlanPort,4760,4/2/2013,4.645833333,2.5,12,90.15416667,79.6,95.8,3.15,1.4,8.6,24
LlanPort,4760,4/3/2013,6.166666667,3,15,82.4875,60.4,93.8,3.2875,1.3,7.5,24
LlanPort,4760,4/4/2013,4.583333333,2.5,10.5,88.52916667,73.1,95.1,2.804166667,1.3,5.9,24
LlanPort,4760,4/5/2013,4.333333333,1.5,11.5,89.74166667,71.8,95.1,2.754166667,0.6,6.8,24
LlanPort,4760,4/6/2013,4.770833333,1.5,12,85.85,68.5,92.4,2.541666667,0.3,6.4,24
LlanPort,4760,4/7/2013,4.604166667,2,12,87.83333333,66.2,93.8,2.7,1,5.9,24
LlanPort,4760,4/8/2013,5.208333333,2.5,12,86.14166667,68.1,95.1,2.991666667,1.5,6.5,24
LlanPort,4760,4/9/2013,4.5,2,11,89.175,67.9,95.1,2.825,1.1,5.6,24
LlanPort,4760,4/10/2013,6.083333333,2.5,16.5,83.94166667,54.8,93.8,3.379166667,1.5,7.4,24
LlanPort,4760,4/11/2013,5.0625,2,13,86.43333333,61.6,95.1,2.8625,0.7,7.2,24
LlanPort,4760,4/12/2013,6.104166667,3,14.5,83.26666667,62.4,92.5,3.345833333,1.5,7.4,24
LlanPort,4760,4/13/2013,4.895833333,2.5,14.5,87.27083333,69,91.9,2.925,1.1,8.9,24
LlanPort,4760,4/14/2013,6.333333333,1,19,83.1625,57.4,93,3.583333333,0,10.4,24
LlanPort,4760,4/15/2013,4.895833333,2,12,89.15416667,73.3,95.1,3.225,0.9,8.5,24
LlanPort,4760,4/16/2013,5.3125,2.5,11,85.3875,66.5,93.8,2.970833333,1.1,6.3,24
LlanPort,4760,4/17/2013,4.583333333,1.5,11.5,87.69166667,72.4,93.7,2.6625,0.6,7,24
LlanPort,4760,4/18/2013,4.791666667,1,18,84.02916667,49.5,94.4,2.129166667,-0.3,7.3,24
LlanPort,4760,4/19/2013,4.520833333,1.5,10,85.725,66.2,95.8,2.229166667,0.6,5.3,24
LlanPort,4760,4/20/2013,5.75,0.5,17,66.66666667,47.6,89.7,-0.245833333,-5,6.8,24
LlanPort,4760,4/21/2013,5.583333333,2,17,51.55416667,38,75.5,-3.958333333,-9.9,2.6,24
